"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Spain","ESP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322.777247959542","292.098814922275","259.368208251533","262.431868146379","245.716447569574","167.653766861665","154.228355270258","131.354516947121","111.357616072987","149.343786093307","171.807255624258","176.268039797623","204.059547040047","235.024403425947","214.991870147878","182.25677344616","123.964326124143","90.1599107420309","36.96423483061","34.0866592591258","53.0524726997752","46.2621638357454","60.8601635705686","",
"European Union","EUU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293.506668257475","289.831472100113","280.757832454544","279.240641781185","277.250678707701","268.520705024486","264.050331714696","258.044246683887","250.626572316241","248.056703883287","242.164110790565","231.783187841144","226.376807720348","220.394905446971","213.492480073322","207.047821572991","202.120362661263","201.699725099742","197.863916340422","195.941868788493","202.47238720193","197.541677989698","197.153513062813","",
"Finland","FIN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.432425850495","322.670462807767","293.255700248044","248.700302815297","187.827338738701","147.368298347519","134.578651797563","129.230455537388","153.188981348494","197.024327171611","233.910835395841","255.254724964739","257.997882076871","249.884608874024","240.592214474377","233.621409137809","228.331238621689","228.144835916018","227.907967657111","228.369638641243","230.208154767591","228.918421017786","230.535985113903","",
"United Kingdom","GBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.744296733957","10.5684779461442","11.6717145600946","7.86500074667729","6.44304051343763","3.9130544545707","1.49982205501042","0.614376407945935","0.154655119084442","0.0259389914920108","0","0","0","0","0","0","0","0","0","0","0","","","",
"Ghana","GHA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","427.700904863756","417.31827802287","395.961986530128","369.660837091741","344.265413409862","328.43515868283","324.878501220811","324.308048819992","335.552144676941","354.747041392964","370.390252561905","375.25248092608","366.107715612507","339.13619890374","308.44604115184","270.846082600705","229.299258747558","195.691010818449","169.304070145614","163.402309921011","162.438005742626","159.748938203453","158.788793241221","",
"Gibraltar","GIB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433.737832955318","431.151789717794","414.673942822102","394.187856393579","365.74062449678","343.953915673262","337.932453613772","345.440627827435","369.369367526996","399.490167116657","420.642626306529","433.675427291324","435.325338789911","413.257648051681","393.577017946568","378.693510871067","360.230777257703","357.593289125399","359.091743247876","343.691756631449","334.458449667338","330.898470621951","315.297234324023","",
"Gambia, The","GMB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.459696745619","303.633988059068","294.965323740346","286.38148145547","277.870024345237","269.467371088819","261.239155866847","253.248515623982","245.508755085024","238.021126456843","230.800480055748","237.149011216027","254.239418072851","202.096693960898","138.74753942291","199.93449121734","128.196629906879","62.1779435591232","80.2317952845824","43.8342481494753","81.9337255899875","60.970879376465","93.0642071373456","",
"Guinea-Bissau","GNB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404.757204173704","323.631678569724","252.28478670398","182.655305008235","121.316932552047","93.228084391464","78.0911553782607","76.7931547003527","87.981908466029","107.268484202421","125.741121221016","129.374021529915","125.365080652041","119.613394881352","104.544862672079","88.6870786212232","73.9057819020666","63.8739968486445","64.3989080264214","71.9447316028718","90.4898632224575","102.307396294792","106.954614578693","",
"Equatorial Guinea","GNQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","347.963508263781","346.907280993229","339.488009123277","346.472816238456","360.001452160391","371.353469191397","369.251550112766","363.791006456481","338.898319649517","305.283389831808","288.53273203694","290.322806110146","311.956073710914","332.887170693787","334.346574962766","332.33776772066","313.546739751252","288.015942714315","263.832217888264","243.029920201207","239.742639480367","235.153866767495","232.433064980285","",
"Greece","GRC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18718244411383","4.70770948093863","4.5498648502704","3.87893262227648","3.51700994376742","4.7152459653167","3.61569783708975","1.74006544201212","0.797944390638552","0.769644228355719","0.862382105589526","0.711551186945608","0.548304563834314","0.62544689348636","0.485896196926546","0.536609171447127","0.476240656917759","0.386077896808697","0.278368816906586","0.188014232088857","0.0946788863718326","0.0957647169983351","0.137780280984176","",
"Guam","GUM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3026884886523","49.9783498221264","40.3197062301154","50.8584441505098","53.1492956561076","71.8472467747519","36.4322287230325","20.7489283179185","21.6999270702115","23.7960860316962","39.617237930721","52.2190720610564","58.567192586758","76.8764550052179","29.7025089367141","23.8798142063041","25.4476759580918","32.9733823167185","39.1705303788347","32.6133360375485","27.7131768359839","31.9588051709802","32.7403842586982","",
"High income","HIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54077866069087","5.71626098247035","3.97113718799893","3.17408100574802","3.79088172801885","3.42497240962016","2.45424412616337","2.08443130982448","1.59989883613866","1.72055516580016","1.73850451772111","1.3148083086564","1.08988732724721","0.890894335447159","0.550677176904408","0.569191308857315","0.644021475939922","0.196789148798629","0.10518171578773","0.0492200888466946","0.119760583541624","0.166700250179267","0.375023121487597","",
"Heavily indebted poor countries (HIPC)","HPC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","333.554801182551","331.088478793031","320.001802391154","313.752311778824","299.08945196365","283.042176664265","271.81465285693","257.889353320054","248.486076049059","249.912651935338","249.203404192343","242.871514517198","237.908155643014","231.642960356027","222.506191763368","216.717376536773","208.921965270726","209.219694784483","197.39895653206","191.079318625782","195.382727971938","190.956009062289","187.749111236233","",
"Croatia","HRV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66503471861481","9.66500573078111","9.66504953609261","9.66501482592164","9.66505057908244","9.6650764370323","9.80819784586614","8.70787004111086","10.4683766862188","9.66498595624846","9.66507748334769","9.16220726403153","7.25764214381968","6.82307604875711","3.5600535314067","3.41019706669015","3.79013047058462","3.41263170345362","1.62622829785632","1.77545628012875","4.04643881508519","2.20445159206753","3.37913988112577","",
"Hungary","HUN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6818650529077","13.6964936230721","12.8370607305978","13.3787459366907","14.1661658692806","14.9567162795854","12.8236026317547","12.1169451399609","11.9093220953971","11.7539665086574","11.5337018274403","10.0067337984708","8.5885181434392","7.23980574357348","7.21906016193384","7.61017501058284","8.00023336906892","7.11703645483007","6.2728863538261","5.9989513969154","5.7791064242391","","5.35100143771133","",
"IDA & IBRD total","IBT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9557570228782","82.0859966216366","79.6672936192592","79.6891007823886","78.5961342375313","76.9646460073386","74.061953090416","71.7384916580298","70.2784914253464","70.76076663241","69.8391049671004","67.1498906356872","64.9364739026398","62.3874088007289","60.866720021653","60.2521018195181","59.7192721902507","60.1618032507535","57.9616177559716","57.251542175528","59.5499136767582","69.0401369709455","59.3745175456358","",
"IDA total","IDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.143427921699","242.641029803586","234.671417827178","231.630916696722","224.465801167431","215.640574611381","209.241422278564","201.597509142073","195.76122603187","195.965843478703","192.783130949849","185.952058584725","180.832245884523","174.591267246468","168.847286075524","165.016471280029","161.426104713068","163.167957836017","156.972515133588","153.99421786571","158.554896547317","155.935976313582","156.169673223679","",
"IDA blend","IDB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200.83003224955","200.959654433781","193.522038816458","193.872199065438","194.761572207213","192.146941893828","189.64189443237","187.723131671898","182.878718946703","178.278378086682","168.375567110946","158.552487518219","149.766734896321","143.966032182581","140.628615693602","137.902508706119","138.447751544188","141.093322257552","140.454769141508","140.432986935171","146.577269059644","142.384806100882","146.53598176435","",
"Indonesia","IDN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33166309479125","5.3316615236478","5.33166540587168","5.33166271089821","4.81186056076688","5.18895658433425","5.97919932017881","5.33166195948767","5.33166523592105","5.33166275278061","8.1611761672718","7.33131618259862","7.18169089447237","6.03903442538083","4.53919560319613","4.01167974454538","4.15256165418808","2.81376272761687","2.48064110151178","2.87236340824017","2.82977894811432","2.96484588102544","4.1942844387721","",
"IDA only","IDX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.478952421497","269.033846177545","260.702365853632","255.454759553926","243.182126267507","230.416912849943","221.535432915245","210.279717506703","203.812084667381","207.012676277599","208.017561543854","203.030479993966","200.152213669264","193.592305664064","186.305116964898","181.718734810744","175.497501318916","176.609339866544","166.978518249206","162.164089055941","165.73523976486","164.099372353549","161.961644681938","",
"Isle of Man","IMN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8653903851688","19.9136702741235","18.4079463182909","19.3694372074758","21.1559301179489","22.5126690547836","18.1072002760513","17.2983697056009","17.8286304026668","18.0619903683883","17.3928313067587","14.7248510331224","11.8076224704701","9.0660691634983","9.12990691921499","9.65607170248285","9.89384860767055","7.39369231110793","5.27451272271117","4.29463190232564","3.75363408787146","3.63793125706123","2.55957045879707","",
"Not classified","INX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4616920299817","28.3554902680867","22.6328139433729","33.9599635062271","19.6009467905417","26.4679777382062","21.8612800164897","21.2789874062307","11.1531165673675","5.72588998384363","2.40005093773512","2.09375453037419","0.957589913386246","0.599202311922253","0.43850623707754","0.199979882263341","0.095231824829876","0.0660642840254243","0","0","0","0","1.59163633266637","",
"Iraq","IRQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.580932121204928","0.382714495591371","0.278917635505043","0.0986090441259843","0.042798018479356","0.0125977396974613","0.00638683630458716","0.00053678089811496","0.000526539014303169","0","0","0","0","0","0","0","0.000993891147451305","0","0","0","0","0","0","",
"Iceland","ISL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","",
"Kenya","KEN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.559960476612","248.28545879881","231.242730284336","222.704157180121","185.475092490089","139.153667013661","103.352226275937","77.0685656140507","64.8804130850272","63.5551675132699","65.9557989162071","68.236969013169","69.9370724035563","71.1238352033543","70.5680222824889","68.569134879985","64.6131578059455","64.1083656382748","61.57710809279","59.3292068951603","62.0229416582766","63.6508591844306","63.2548194726359","",
"Kyrgyz Republic","KGZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00181844584707234","0.00386048118066898","0.695014944734197","0.116383135301075","0.0227108748403688","0.0555469423506676","0.0777032673490871","0.0232450192098292","0.00431714412281987","0.000236799269521613","0.000701369985993641","0","0","0","0","0","0","0","0","0","0","","","",
"Cambodia","KHM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6123464491524","44.2829783040397","39.055234137476","51.1047004443557","43.5322820272932","41.2489002143275","45.6799906882594","19.5935982390412","21.6627304720339","42.3295970244051","34.5755258754935","35.4989800002894","24.7186971462404","15.8197942075371","22.2210947592007","19.9526760238742","11.1683185633384","17.9986684096802","23.8832552742203","12.1486163649381","3.71563672576113","1.61543030829942","1.47605726468405","",
"Kiribati","KIR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27717352309064","0.775830276503361","0.543103193229414","0.351886136737964","0.258612251935027","0.4083799932583","0.609789817253335","0.65976544701405","0.313763410581708","0.264027489436695","0.370802642854133","0.146721671313821","0.113401136083666","0.109214043842452","0.157386291230193","0.175649539109056","0.167608746615111","0.120915832042363","0.138497914099779","0.133746356790606","0.0980951898086813","0.075521435546727","0.105318124146358","",
"Kuwait","KWT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2555931416511","11.7734382366371","10.4705380219594","9.97596053467307","9.54308298281675","10.4521330030185","9.0761721197162","8.05528300887043","5.52959184221937","5.33109926606861","6.15428171178749","4.34829592897956","3.93984428319271","3.45286077641917","2.77705510501619","3.13035699614406","3.03120091507644","3.38660044602777","3.22807615677012","3.03378710383106","2.97525169747498","2.7254820208512","2.67268134168795","",
"Lao PDR","LAO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7619223544766","21.6162239363365","17.2790649202484","15.4413938129703","13.4381338742393","11.492984754606","15.8246359509616","14.5339793162464","12.9814524280165","14.6425160473536","13.3015145722186","9.09530662888687","23.6033570688716","19.9644616859649","25.2081966704616","17.6935548446685","7.49116521056248","4.01206392937845","4.23425543482671","2.80891840253258","1.48980739631345","1.65729525686912","0.94771221811113","",
"Lebanon","LBN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431.193924891476","440.002642833762","439.116983309476","434.03595195472","406.824199097695","388.575454073976","376.278036937579","370.922223996212","370.851719409168","354.565838323859","337.023340553976","323.848941080803","306.719239843573","312.140569234658","333.30766619802","345.11133095666","376.951643793147","404.325452593706","402.138016779595","392.0206030182","376.225925704617","356.687967996402","349.462184067912","",
"Libya","LBY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0379625086335","10.7977083943481","9.69385310475053","9.35598040922958","9.12497538310784","9.9875275910057","8.47605961297813","7.5226273425705","5.2296122584734","5.09550179282461","6.0075896081529","4.46138581947392","4.19401039579845","4.07257318035188","3.32430254449314","3.9593433186513","4.70623159823647","6.39687721931973","6.22392678459723","5.95825326935068","4.25369253868921","3.94002914884552","3.57632114568252","",
"Least developed countries: UN classification","LDC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279.550726617406","277.289597564473","268.167440679446","263.363531210945","250.986959855061","238.060563397104","229.200202597203","216.815832287688","207.697772352384","208.275510548172","207.0285235819","200.671686022122","200.279472929086","196.605805670821","190.466944428312","187.501922114705","182.615113913683","185.67541124105","176.320965754843","171.585760824172","175.527491735559","172.39933995443","169.57579152897","",
"Low income","LIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303.457459562539","302.229616027825","292.47286735365","286.584758567836","273.189640479641","258.523653900955","250.798408822605","238.675087586951","231.241764234122","235.81034389772","235.605263850052","229.012693055966","228.481970635994","224.730571184539","215.849585392199","211.046579058484","205.203650892832","209.080721825189","195.619927777542","189.871440224948","195.007214432591","189.154208457558","185.148632480789","",
"Liechtenstein","LIE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6362946951128","15.2865697550569","9.42130770326305","2.36726053898311","0.829838678914669","0.362431820276248","0.129314249380014","0.0428748681814343","0.139100301819792","0.112715664229588","0.143885890915562","0.0258454968702979","0.00475801953849693","0","0","0","0","0","0","0","0","0","","",
"Lower middle income","LMC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1262505465788","77.9847067384309","75.0890287992933","75.4332165871157","75.5681755810218","74.9519242925326","70.8955704632804","68.916371398425","67.5048753643704","66.676248549191","64.6615548764859","61.0157742643784","56.9356441725232","53.1088107727785","52.2277497006973","51.7885353383532","51.5928353849541","50.8670635612265","49.7689602517975","49.2789527138087","50.7177217321159","50.55600456052","51.2786033006778","",
"Low & middle income","LMY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1245870820156","82.268545636817","79.8402747301833","79.8339920400656","78.7347518424419","77.0962614422168","74.2016297043501","71.8768057168581","70.4223288841329","70.9049352317707","69.9739632772679","67.2798962613204","65.0604648826864","62.4930384435646","60.9747490576459","60.3460396067941","59.7797810180564","60.1684826447834","57.9585251928458","57.2435291401642","59.6035773287585","69.1242733810169","59.4398622731918","",
"Lesotho","LSO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12509946688086","1.69098302908674","1.41564363157561","1.25877768511172","1.19767585905804","1.33795241720045","1.20861473075473","1.10596279398616","0.733447667127401","0.715391467601956","0.857358149211496","0.617809677969437","0.605607654706482","0.504668148972221","0.366592650486939","0.373197138863926","0.354390499767139","0.419332586084951","0.430983710050437","0.406943107938541","0.371115270541879","","0.356897886003133","",
"Lithuania","LTU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
